03/06/2020 23:18:59,30.00,21.56,32.50,27.37,27.06
04/06/2020 00:19:03,31.19,21.56,31.50,27.37,27.06
04/06/2020 01:19:05,31.75,21.56,30.37,27.37,27.00
04/06/2020 02:19:07,29.87,21.50,32.38,27.31,27.00
04/06/2020 03:19:09,30.87,21.44,31.50,27.25,26.94
04/06/2020 04:19:11,31.81,21.37,30.19,27.19,26.87
04/06/2020 05:19:12,30.75,21.25,32.44,27.19,26.81
04/06/2020 06:19:16,30.00,21.19,30.94,27.19,26.87
04/06/2020 07:19:18,30.87,21.25,31.19,27.19,26.81
04/06/2020 08:19:20,31.87,21.25,31.81,27.19,26.81
04/06/2020 09:19:22,30.37,21.19,30.31,27.12,26.81
04/06/2020 10:19:24,30.00,21.19,32.44,27.12,26.81
04/06/2020 11:19:27,30.81,21.19,31.00,27.12,26.75
04/06/2020 12:19:30,31.75,21.19,31.37,27.12,26.75
04/06/2020 13:19:32,31.06,21.19,31.69,27.12,26.75
04/06/2020 14:19:33,29.81,21.12,30.25,27.12,26.81
04/06/2020 15:19:35,30.69,21.12,32.38,27.12,26.81
04/06/2020 16:19:38,31.62,21.12,30.94,27.12,26.81
04/06/2020 17:19:41,31.69,21.12,31.25,27.12,26.81
04/06/2020 18:19:43,29.81,21.12,31.87,27.19,26.81
04/06/2020 19:19:45,30.69,21.12,30.50,27.25,26.87
04/06/2020 20:19:46,31.81,21.19,32.25,27.25,26.87
04/06/2020 21:19:48,30.25,21.19,31.56,27.25,26.87
04/06/2020 22:19:52,30.12,21.19,30.25,27.25,26.94
04/06/2020 23:19:54,31.19,21.25,32.44,27.25,26.87
05/06/2020 00:19:56,31.94,21.19,31.19,27.25,26.87
05/06/2020 01:19:58,29.62,21.19,30.25,27.25,26.87
05/06/2020 02:19:59,30.50,21.19,32.19,27.19,26.87
05/06/2020 03:20:03,31.50,21.12,30.62,27.19,26.81
05/06/2020 04:20:06,31.87,21.06,32.44,27.12,26.81
05/06/2020 05:20:07,29.62,21.06,31.31,27.12,26.81
05/06/2020 06:20:09,30.31,21.12,30.25,27.12,26.81
05/06/2020 07:20:11,31.25,21.12,32.19,27.12,26.81
05/06/2020 08:20:12,31.94,21.12,30.62,27.12,26.81
05/06/2020 09:20:16,30.06,21.19,32.38,27.12,26.81
05/06/2020 10:20:18,30.06,21.19,31.25,27.12,26.75
05/06/2020 11:20:20,30.94,21.19,30.44,27.12,26.75
05/06/2020 12:20:22,31.75,21.12,32.00,27.12,26.75
05/06/2020 13:20:26,30.81,21.19,30.56,27.12,26.81
05/06/2020 14:20:28,29.94,21.19,32.38,27.12,26.81
05/06/2020 15:20:31,30.75,21.19,31.44,27.19,26.81
